ID,Age,Employment,Education,Marital,Occupation,Income,Gender,Deductions,Hours,IGNORE_Accounts,RISK_Adjustment,TARGET_Adjusted,Time,Amount,Class
4577329,57,Private,HSgrad,Married,Executive,37598.92,Male,0,50,UnitedStates,0,0,184,1.98,0
4579400,61,Consultant,HSgrad,Married,Farming,29392.56,Male,1568,50,UnitedStates,0,0,184,1.98,0
4580432,20,Private,Vocational,Absent,Service,180841.47,Female,0,20,UnitedStates,0,0,185,4.65,0
4584715,43,NA,HSgrad,Married,NA,47064.34,Male,0,40,UnitedStates,0,0,187,23.32,0
4587838,31,Private,Bachelor,Married,Professional,36692.7,Male,0,48,Philippines,15024,1,188,8.09,0
4600372,29,Private,Yr10,Absent,Professional,78257.05,Male,0,40,UnitedStates,0,0,190,82.29,0
4608348,29,Private,Doctorate,Absent,Professional,128737.61,Male,0,40,UnitedStates,0,0,190,99.95,0
4611333,56,Private,HSgrad,Married,Repair,35987.72,Male,0,60,UnitedStates,0,0,190,20,0
4614197,21,Private,Preschool,Absent,Farming,67198.88,Male,0,50,Mexico,0,0,190,127.75,0
4622365,37,Private,HSgrad,Married,Service,214984.25,Female,0,60,Philippines,0,0,190,20.7,0
4631716,34,PSState,HSgrad,Unmarried,Clerical,138982.23,Female,0,20,UnitedStates,0,0,192,1.79,0
4633218,40,Private,College,Married,Professional,39459.43,Male,0,40,UnitedStates,1778,1,193,37.2,0
4639176,33,Private,College,Married,Machinist,12121.85,Male,0,55,UnitedStates,0,0,194,1,0
4639600,42,PSFederal,Bachelor,Married,Executive,60667.89,Male,0,52,UnitedStates,5139,1,194,32.77,0
4644562,31,Private,Vocational,Married,Executive,33700.67,Male,0,40,UnitedStates,0,0,194,5.99,0
4647508,58,Private,Bachelor,Married,Professional,46084.16,Male,0,40,UnitedStates,5885,1,196,0.89,0
4649943,37,Private,HSgrad,Absent,Transport,84445.12,Male,0,50,UnitedStates,0,0,196,63.9,0
4652713,33,Private,HSgrad,Divorced,Service,158246.58,Female,0,40,UnitedStates,0,0,199,6.45,0
4655009,46,Private,Bachelor,Married,Sales,11056.48,Male,0,50,Germany,7395,1,199,61.18,0
4655111,51,PSLocal,Doctorate,Married,Professional,58901.13,Female,0,40,UnitedStates,3100,1,199,9.99,0
4666008,22,Private,HSgrad,Absent,Transport,179631.06,Male,0,40,UnitedStates,0,0,200,196.7,0
4666599,61,NA,Master,Married,NA,49353.08,Male,0,2,UnitedStates,13703,1,200,79,0
4668300,23,Private,HSgrad,Absent,Support,105740.62,Male,0,50,UnitedStates,0,0,204,137.3,0
4682669,24,Private,Yr7t8,Absent,Cleaner,97678.27,Male,0,40,Mexico,0,0,204,39.94,0
4689490,30,Private,Yr11,Married,Service,24104.35,Male,0,40,Mexico,0,0,204,1.98,0
4689637,30,Private,Vocational,Married-spouse-absent,Clerical,56324.13,Female,0,40,UnitedStates,0,0,205,12.99,0
4692559,27,Private,HSgrad,Married,Repair,50784.51,Male,0,40,NA,-173,1,206,153.91,0
4694319,20,Private,Yr9,Absent,Executive,190280.44,Female,0,40,Mexico,0,0,206,101,0
4694662,46,Private,Yr5t6,Absent,Machinist,122773.27,Female,0,40,NewZealand,0,0,206,10.27,0
4700366,26,Private,HSgrad,Absent,Service,131220.35,Male,0,25,UnitedStates,0,0,209,8.97,0
4701408,21,Private,College,Absent,Service,142964.61,Female,0,20,NA,0,0,209,1.19,0
4703983,51,Private,HSgrad,Married,Support,50330.96,Male,0,40,UnitedStates,0,0,209,45,0
4715531,27,PSLocal,HSgrad,Married,Protective,96788.66,Female,0,40,UnitedStates,0,0,209,95.56,0
4729221,50,Private,Bachelor,Married,Executive,12860.37,Male,0,40,UnitedStates,11649,1,209,13.99,0
4738785,51,Private,Bachelor,Married,Repair,25755.81,Male,0,50,UnitedStates,0,0,210,12.99,0
4741336,17,Private,Yr11,Absent,Service,160238.05,Male,0,20,UnitedStates,0,0,211,526.96,0
4751997,29,Private,HSgrad,Married,Sales,37701.18,Male,0,50,UnitedStates,0,0,211,70,0
4752955,23,Private,Associate,Married,Sales,291572.84,Female,0,25,UnitedStates,0,0,213,4.38,0
4753272,35,Private,Bachelor,Married,Professional,325013.98,Female,0,8,NA,7298,1,215,12.99,0
4753958,40,Consultant,HSgrad,Divorced,Executive,73617.56,Male,0,50,UnitedStates,0,0,217,24,0
4762720,27,Private,Yr10,Absent,Service,69852.03,Male,0,40,UnitedStates,0,0,218,1,0
4763133,19,Private,College,Absent,Professional,102168.43,Female,0,40,UnitedStates,0,0,218,17.56,0
4770990,20,Private,College,Absent,Service,224389.29,Male,0,30,UnitedStates,0,0,218,12.99,0
4777364,38,Private,Associate,Married,Sales,47401.48,Male,0,50,UnitedStates,7414,1,220,18.96,0
4782309,61,Private,Doctorate,Married,Professional,40935.01,Male,0,40,UnitedStates,4426,1,220,22.58,0
4782610,55,PSState,Master,Married,Professional,40516.12,Male,0,45,UnitedStates,7688,1,221,99.82,0
4784636,26,Private,College,Absent,Clerical,57726.47,Female,0,40,UnitedStates,0,0,221,25.36,0
4790985,36,SelfEmp,College,Married,Sales,9113.89,Male,0,60,UnitedStates,15024,1,222,7.81,0
4793952,59,PSState,Bachelor,Absent,Executive,49513.57,Female,0,40,Fiji,0,0,222,18.61,0
4800945,61,Private,Yr10,Married,Sales,46060.23,Male,0,40,UnitedStates,0,0,222,49.99,0
4804248,27,Private,HSgrad,Married,Repair,10662.97,Male,0,53,UnitedStates,0,0,222,17.24,0
4809463,59,NA,Bachelor,Married,NA,6964.85,Male,0,40,UnitedStates,0,0,225,34,0
4820536,39,Private,HSgrad,Divorced,Executive,274431.1,Female,0,45,UnitedStates,0,0,225,35.11,0
4823221,45,PSFederal,HSgrad,Married,Clerical,21793.84,Male,1114.666667,40,UnitedStates,0,0,227,1,0
4829979,47,PSLocal,Bachelor,Married,Professional,16366.22,Male,0,40,UnitedStates,0,0,227,29.95,0
4844691,23,Private,College,Absent,Clerical,126590.09,Female,0,40,UnitedStates,0,0,228,45.3,0
4862788,32,Private,College,Absent,Sales,57984.3,Female,0,40,UnitedStates,0,0,230,79.18,0
4864846,32,Private,Yr10,Married,Repair,37420.49,Male,0,40,UnitedStates,1622,1,231,26.98,0
4872030,32,Private,HSgrad,Absent,Machinist,183554.05,Male,0,40,UnitedStates,0,0,231,1.98,0
4878009,56,Private,HSgrad,Absent,Cleaner,157371.23,Male,0,28,UnitedStates,0,0,234,42.81,0
4880357,24,Private,College,Absent,Farming,102611.6,Male,0,50,UnitedStates,0,0,235,25,0
4881559,19,Private,HSgrad,Absent,Sales,87617.15,Female,0,24,UnitedStates,0,0,236,0.99,0
4885229,52,Consultant,College,Married,Support,28753.79,Male,0,60,UnitedStates,6321,1,236,7.14,0
4888098,31,Private,Yr9,Married,Machinist,42408.09,Male,0,40,Mexico,0,0,237,9.99,0
4889345,47,Private,College,Married,Repair,38787.53,Male,0,40,UnitedStates,0,0,237,32.51,0
4890811,46,Private,College,Married,Executive,100347.61,Female,0,40,UnitedStates,2741,1,238,8.99,0
4895144,17,Private,Yr9,Absent,Transport,61681.73,Male,0,20,UnitedStates,0,0,239,10,0
4897621,21,Private,College,Absent,Clerical,154890.3,Female,0,15,UnitedStates,0,0,241,10.62,0
4901863,44,PSLocal,Vocational,Absent,Repair,53696.99,Male,0,44,UnitedStates,0,0,241,4.81,0
4909545,34,Private,Associate,Married,Sales,61153.39,Male,1902,50,UnitedStates,11637,1,241,12.2,0
4914214,35,Private,Bachelor,Married,Executive,49430.62,Male,0,45,UnitedStates,0,1,241,12.31,0
4914481,21,Private,College,Absent,Clerical,172456.38,Female,0,40,UnitedStates,0,0,242,2.69,0
4917525,20,Private,College,Absent,Sales,84471.66,Female,0,40,UnitedStates,0,0,244,100.37,0
4918789,18,Private,College,Absent,Sales,56027.94,Female,0,20,UnitedStates,0,0,246,1.5,0
4919773,60,NA,Yr9,Divorced,NA,62317.89,Male,0,35,UnitedStates,0,0,246,1.98,0
4921569,34,Private,Bachelor,Absent,Sales,104055.14,Female,0,40,UnitedStates,0,0,246,2.98,0
4924726,43,Private,College,Absent,Executive,80053.94,Male,0,50,UnitedStates,0,0,247,18.94,0
4928150,22,PSLocal,Vocational,Absent,Clerical,82936.28,Female,0,10,NA,0,0,248,10,0
4930197,48,Consultant,College,Married,Transport,16557.72,Male,0,50,UnitedStates,4838,1,249,13.28,0
4933562,61,Private,HSgrad,Married,Repair,13147.86,Male,1367.333333,20,UnitedStates,0,0,250,5.96,0
4934504,27,Private,HSgrad,Absent,Machinist,158458.54,Male,0,45,UnitedStates,0,0,251,31.8,0
4935734,33,Private,Bachelor,Married,Executive,40925.7,Male,0,55,UnitedStates,1021,1,251,120,0
4935771,20,Private,College,Absent,Transport,163772,Male,0,40,UnitedStates,0,0,251,24,0
4940025,19,NA,Yr11,Absent,NA,69773.74,Female,0,30,UnitedStates,0,0,252,231.71,0
4941388,33,Private,HSgrad,Married,Transport,27661.6,Male,0,55,UnitedStates,4973,1,256,13.53,0
4943700,52,Private,HSgrad,Married,Repair,33379.58,Male,0,40,UnitedStates,0,0,256,18.45,0
4946567,37,Private,Bachelor,Absent,Clerical,94623.76,Female,0,35,UnitedStates,0,0,257,1.98,0
4951488,19,PSState,HSgrad,Absent,Clerical,213011.2,Female,0,40,UnitedStates,0,0,258,13.79,0
4958992,47,Consultant,HSgrad,Married,Sales,69200.36,Male,0,75,UnitedStates,4064,1,259,20.17,0
4961462,30,Private,HSgrad,Married,Cleaner,33187.91,Male,0,44,UnitedStates,0,0,259,9.99,0
4962427,29,Private,Associate,Absent,Sales,40905.21,Female,0,40,UnitedStates,0,0,259,55.45,0
4962764,33,PSLocal,Master,Absent,Professional,82559.71,Female,0,40,Germany,0,0,259,0.99,0
4974903,41,PSFederal,College,Married,Executive,2654.56,Male,0,40,UnitedStates,12482,1,260,26.5,0
4977552,44,SelfEmp,Bachelor,Married,Sales,44226.52,Male,0,50,NA,2861,1,260,99,0
4987083,33,Private,Bachelor,Married,Executive,151493.63,Female,0,32,UnitedStates,0,1,260,5.46,0
4987768,29,Consultant,HSgrad,Absent,Repair,50433,Male,0,50,UnitedStates,0,1,261,1.98,0
4989781,48,Private,Bachelor,Married-spouse-absent,Professional,74381.26,Female,0,36,Philippines,0,1,263,49.99,0
4991112,34,Private,Bachelor,Married-spouse-absent,Clerical,81418.44,Female,0,45,UnitedStates,0,0,265,24.84,0
4991634,30,Private,College,Absent,Executive,52915.44,Male,0,52,UnitedStates,0,0,265,13.08,0
4996668,23,Private,HSgrad,Absent,Service,157676.14,Male,0,35,UnitedStates,0,0,265,9.03,0
5005813,44,PSLocal,Associate,Divorced,Protective,101677.29,Female,0,56,UnitedStates,6731,1,265,1,0
5020138,45,Private,HSgrad,Widowed,Service,21611.94,Female,0,50,Vietnam,0,0,266,10.35,0
5024034,34,Private,Yr11,Married,Cleaner,18208.52,Male,0,40,UnitedStates,0,0,266,14.9,0
5027835,41,SelfEmp,HSgrad,Unmarried,Executive,163715.34,Male,0,40,UnitedStates,0,0,266,154.4,0
5028042,19,Private,HSgrad,Absent,Sales,184671.16,Female,0,20,UnitedStates,0,0,267,122.36,0
5029348,48,PSLocal,Master,Divorced,Professional,63452.61,Female,0,40,UnitedStates,5226,1,267,2.28,0
5036249,40,Private,College,Married,Clerical,227449.1,Female,0,40,UnitedStates,7298,1,268,6.54,0
5040783,66,NA,HSgrad,Married,NA,17004.3,Male,0,30,UnitedStates,0,0,269,2.6,0
5042008,29,Private,HSgrad,Divorced,Machinist,192971.42,Male,0,56,UnitedStates,0,0,269,6.47,0
5043841,50,Private,HSgrad,Married,Clerical,8292.78,Male,0,40,UnitedStates,0,0,270,52.95,0
5054126,32,PSState,HSgrad,Divorced,Service,45951.16,Female,0,25,UnitedStates,0,0,271,0.89,0
5063409,30,Private,Bachelor,Absent,Sales,153262.9,Male,0,18,UnitedStates,0,0,271,5.99,0
5079199,26,Consultant,College,Unmarried,Repair,120415.46,Male,0,30,UnitedStates,0,0,272,208.38,0
5083260,21,Private,College,Absent,Service,164221.31,Male,0,40,NA,0,0,273,32.51,0
5083552,29,Private,Master,Married,Sales,71387.94,Male,0,40,UnitedStates,7298,1,273,6.51,0
5086101,35,Private,Yr11,Married,Sales,48591.21,Male,0,65,UnitedStates,0,0,273,18,0
5087685,41,SelfEmp,HSgrad,Married,Repair,41275.84,Male,0,50,UnitedStates,0,0,274,1.98,0
5097839,22,Private,College,Absent,Machinist,26127.67,Male,0,40,UnitedStates,0,0,275,70.33,0
5100635,24,Private,HSgrad,Divorced,Executive,107521.53,Female,0,50,UnitedStates,0,0,278,2.69,0
5108328,55,Consultant,Bachelor,Married,Professional,330573.21,Female,0,8,UnitedStates,0,0,279,19.29,0
5110751,27,Private,HSgrad,Absent,Cleaner,208645.63,Male,0,40,UnitedStates,0,0,279,8.99,0
5114511,18,Private,Yr11,Absent,Service,127276.93,Female,0,15,UnitedStates,0,0,280,109.15,0
5118803,45,Private,Bachelor,Married,Professional,30060.37,Male,1977,40,UnitedStates,8903,1,282,0,0
5121776,22,Private,College,Absent,Clerical,154675.1,Female,0,35,UnitedStates,0,0,282,27,0
5124460,49,Private,Vocational,Married-spouse-absent,Cleaner,25113.04,Male,920,42,UnitedStates,0,0,282,2,0
5132331,36,Private,HSgrad,Divorced,Service,93966.02,Female,0,30,UnitedStates,0,0,282,11.64,0
5151739,73,NA,HSgrad,Widowed,NA,44046.63,Female,0,8,UnitedStates,0,0,283,94.5,0
5157458,19,PSState,Yr12,Absent,Transport,100155.39,Male,0,20,UnitedStates,0,0,283,2.31,0
5162451,37,Private,Bachelor,Married,Executive,15834.6,Male,0,50,UnitedStates,0,1,284,7.89,0
5168625,21,NA,College,Absent,NA,107108.44,Male,0,10,UnitedStates,0,0,284,1,0
5185133,46,Private,Associate,Married,Transport,48465.11,Male,0,36,UnitedStates,0,0,284,11.99,0
5185185,66,NA,Vocational,Widowed,NA,54347.79,Female,0,40,UnitedStates,0,0,284,302.1,0
5189066,54,SelfEmp,HSgrad,Married,Executive,45259.14,Male,0,98,UnitedStates,2446,1,284,30.3,0
5192673,65,Private,Bachelor,Married,Executive,43736.99,Male,0,40,UnitedStates,5541,1,285,8.99,0
5195494,45,Private,College,Married,Repair,35352.57,Male,0,40,UnitedStates,0,1,287,160,0
5195824,44,Private,HSgrad,Absent,Repair,89285.95,Male,0,60,UnitedStates,0,0,288,380.95,0
5198017,59,PSLocal,HSgrad,Married,Clerical,91243.71,Female,0,38,UnitedStates,11409,1,288,156.98,0
5198986,22,Private,College,Absent,Repair,285526.27,Male,0,40,UnitedStates,0,0,288,6.54,0
5199683,32,PSLocal,HSgrad,Married,Service,15392.23,Male,0,41,UnitedStates,0,0,289,74.47,0
5201451,61,Private,HSgrad,Married,Machinist,34720.61,Male,0,40,UnitedStates,0,0,290,30.5,0
5201637,35,Private,College,Married,Executive,41900.16,Male,0,60,UnitedStates,15024,1,290,85,0
5209691,44,Private,College,Married,Professional,50153.16,Male,0,40,UnitedStates,88402,1,290,67.36,0
5210369,26,Private,College,Absent,Protective,84098.64,Male,0,44,UnitedStates,0,0,290,101,0
5220053,35,Private,Bachelor,Married,Professional,35840.09,Male,0,50,UnitedStates,0,0,292,4.45,0
5224758,27,Private,HSgrad,Married,Cleaner,33613.77,Male,0,80,UnitedStates,485,1,292,23.88,0
5226913,50,NA,Master,Absent,NA,85184.47,Male,0,40,UnitedStates,0,0,293,5,0
5233423,57,Private,HSgrad,Married,Executive,180527.55,Female,0,38,UnitedStates,0,0,294,73,0
5234467,45,Private,Bachelor,Married,Executive,49376.01,Male,0,60,UnitedStates,7119,1,294,33.33,0
5235838,33,Private,Bachelor,Married,Executive,32526.41,Male,0,50,UnitedStates,2452,1,297,6.86,0
5252390,34,Private,HSgrad,Divorced,Clerical,193043.03,Male,0,40,UnitedStates,0,0,297,54.75,0
5256627,67,NA,HSgrad,Married,NA,14349.23,Male,0,11,UnitedStates,0,0,297,6.2,0
5257032,29,Private,College,Married,Repair,14845.09,Male,0,40,Jamaica,9384,1,297,12.31,0
5258259,44,Private,Bachelor,Married,Executive,33987.25,Male,0,40,UnitedStates,2851,1,298,13.99,0
5263682,21,Private,HSgrad,Absent,Farming,177077.59,Male,0,20,UnitedStates,0,0,298,36,0
5268572,33,PSState,HSgrad,Married,Support,10137.31,Male,0,40,UnitedStates,0,0,300,1.91,0
5268782,49,Private,Bachelor,Married,Professional,50834.09,Male,0,40,Columbia,0,0,302,90,0
5269457,31,Private,College,Divorced,Clerical,234830.21,Female,0,40,UnitedStates,0,0,302,9.99,0
5282093,19,Consultant,HSgrad,Absent,Repair,109743.23,Male,0,40,UnitedStates,0,0,303,2.95,0
5282817,35,Private,Yr10,Divorced,Machinist,51457.79,Male,0,50,UnitedStates,0,0,303,90,0
5288840,70,Private,Yr11,Married,Transport,35483.35,Male,0,40,UnitedStates,0,0,304,1.98,0
5292303,54,Private,College,Divorced,Clerical,65131.3,Female,0,40,UnitedStates,0,0,305,379.63,0
5293006,42,Private,HSgrad,Married,Repair,17790.18,Male,1114.666667,40,UnitedStates,0,0,307,52.9,0
5296852,62,Private,College,Married,Transport,55497.9,Male,0,20,UnitedStates,0,0,307,9.97,0
5298607,20,NA,College,Absent,NA,212562.38,Male,0,35,UnitedStates,0,0,308,60,0
5303493,46,PSFederal,HSgrad,Absent,Clerical,62060.46,Male,0,40,UnitedStates,0,0,309,1,0
5305420,60,PSLocal,HSgrad,Married,Service,29586.54,Male,0,40,UnitedStates,0,0,309,14.6,0
5305731,27,Private,Bachelor,Absent,Support,287243.51,Female,0,20,Philippines,0,0,310,7.8,0
5307090,37,PSFederal,HSgrad,Divorced,Clerical,287407.11,Female,0,40,UnitedStates,0,0,310,22.09,0
5312827,25,Private,Yr10,Married,Transport,18646.05,Male,0,40,UnitedStates,0,0,310,222.5,0
5323976,30,Private,College,Divorced,Professional,106945.97,Female,0,40,England,0,0,311,11.5,0
5325222,58,Private,HSgrad,Married,Farming,19546.74,Male,0,20,UnitedStates,0,0,311,8.58,0
5328983,44,NA,Bachelor,Married,NA,228571.75,Female,0,16,UnitedStates,2009,1,312,140.6,0
5333120,31,Private,Bachelor,Married,Sales,28254.49,Male,0,40,UnitedStates,8105,1,312,493.44,0
5335298,29,NA,Doctorate,Married,NA,46767,Male,0,50,UnitedStates,0,1,312,33.26,0
5361019,31,Private,HSgrad,Absent,Repair,174203.82,Male,0,42,UnitedStates,0,0,313,15.08,0
5366598,43,Private,Yr9,Married,Executive,26230.68,Male,0,40,Mexico,0,0,313,68,0
5373567,62,Private,Yr5t6,Married,Farming,45312.74,Male,0,40,Philippines,0,0,315,11.46,0
5380782,40,Private,College,Married,Service,28079.2,Male,0,40,UnitedStates,0,0,315,69.99,0
5381070,35,Consultant,HSgrad,Married,Repair,95146.95,Male,0,35,Ireland,0,0,317,19.99,0
5381128,56,Private,Professional,Married,Professional,34745.85,Male,0,45,UnitedStates,7047,1,317,7.69,0
5382026,38,Private,Master,Married,Professional,61249.9,Male,0,40,UnitedStates,9475,1,318,10,0
5391112,30,Consultant,HSgrad,Divorced,Service,285365.67,Female,0,40,UnitedStates,0,0,322,1.79,0
5392478,44,PSLocal,Bachelor,Married,Protective,94124.65,Female,0,40,UnitedStates,15024,1,322,9.99,0
5394566,27,Private,HSgrad,Absent,Sales,240908.51,Male,0,40,UnitedStates,0,0,322,29.56,0
5401493,31,Private,HSgrad,Married,Clerical,160377.84,Female,0,40,NA,1155,1,323,0.77,0
5403117,40,Private,Master,Married,Executive,34666.62,Male,0,50,UnitedStates,5521,1,323,52,0
5407656,28,Private,Yr11,Married,Executive,42357,Male,0,50,UnitedStates,0,1,324,0.89,0
5411535,67,Private,HSgrad,Widowed,Service,99701.35,Female,0,24,UnitedStates,0,0,325,17.24,0
5413709,28,PSFederal,Bachelor,Absent,Protective,59390.97,Male,0,50,UnitedStates,0,0,327,36.71,0
5414985,33,Private,Vocational,Divorced,Clerical,27038.17,Male,0,40,UnitedStates,0,0,328,2.5,0
5416740,63,NA,Doctorate,Married,NA,23044.59,Male,0,12,UnitedStates,0,0,330,55.76,0
5425508,20,Private,College,Absent,Cleaner,177677.91,Male,0,40,UnitedStates,0,0,330,32.38,0
5428482,42,Private,Bachelor,Married,Professional,28766.09,Male,0,40,UnitedStates,0,0,331,0.89,0
5430773,19,Private,College,Absent,Service,155493.78,Female,0,27,UnitedStates,0,0,332,11.34,0
5433851,25,Private,Yr12,Married,Farming,58060.15,Male,0,60,Mexico,0,0,333,75,0
5443507,28,Private,Bachelor,Absent,Professional,115787.94,Male,0,45,UnitedStates,0,0,333,216,0
5443922,59,SelfEmp,Professional,Married,Professional,26498.59,Male,0,40,UnitedStates,791,1,335,1.03,0
5467953,49,PSFederal,Vocational,Married,Repair,16388.38,Male,0,40,UnitedStates,14497,1,335,4.8,0
5475265,34,Consultant,Bachelor,Married,Repair,16967.77,Male,0,40,UnitedStates,0,0,336,7.72,0
5480800,20,Private,College,Absent,Sales,121890.11,Male,0,25,UnitedStates,0,0,339,2,0
5482289,22,Private,College,Absent,Service,194054.26,Male,0,30,UnitedStates,0,0,339,98,0
5485578,32,NA,HSgrad,Married,NA,46526.3,Male,0,40,NA,0,0,340,47,0
5493168,21,PSState,College,Absent,Protective,26834.22,Male,0,40,UnitedStates,0,0,340,0.99,0
5507697,45,PSLocal,HSgrad,Divorced,Service,243776.44,Female,0,40,UnitedStates,0,0,341,22,0
5510960,49,SelfEmp,Vocational,Divorced,Executive,100800.81,Male,0,60,UnitedStates,0,0,341,62.63,0
5521101,26,NA,Bachelor,Absent,NA,96366.7,Male,0,44,UnitedStates,0,0,342,197.63,0
5521114,25,PSState,HSgrad,Absent,Executive,41771.75,Male,0,40,UnitedStates,0,0,343,75.83,0
5522201,39,Private,College,Married,Executive,53614.87,Male,0,50,UnitedStates,5189,1,344,456.71,0
5535163,44,PSFederal,Vocational,Married,Repair,17748.54,Male,0,40,UnitedStates,-41,1,346,6,0
5539926,66,Private,Bachelor,Married,Professional,27410.54,Male,0,45,UnitedStates,0,1,346,5,0
5542944,47,Private,HSgrad,Divorced,Service,28176.12,Male,0,32,UnitedStates,0,0,346,10.99,0
5543593,30,Private,Bachelor,Absent,Repair,166349.59,Male,0,10,UnitedStates,0,0,347,204.03,0
5543739,50,Private,HSgrad,Married,Repair,47316.24,Male,0,40,UnitedStates,3997,1,348,3.99,0
5543793,20,Private,College,Absent,Service,185072.43,Female,0,20,UnitedStates,0,0,351,12.99,0
5547769,28,Private,Vocational,Married,Service,79749.71,Female,0,40,UnitedStates,0,0,352,13.99,0
5549803,54,NA,Master,Absent,NA,79612.99,Female,0,40,UnitedStates,0,0,352,2.67,0
5553113,58,Private,HSgrad,Divorced,Executive,204682.96,Female,0,40,UnitedStates,0,0,353,12.87,0
5554606,58,Private,HSgrad,Divorced,Service,193492.7,Female,0,25,UnitedStates,0,0,353,611.76,0
5555403,54,Private,Master,Married,Executive,34550.16,Male,0,45,UnitedStates,16270,1,354,2.31,0
5556926,33,Consultant,Bachelor,Married,Professional,126715.93,Female,0,50,UnitedStates,0,1,354,11.38,0
5564122,44,PSLocal,HSgrad,Married,Machinist,30781.3,Male,0,40,UnitedStates,0,0,354,23.88,0
5564641,21,NA,Yr7t8,Absent,NA,185594.22,Male,0,40,UnitedStates,0,0,355,2.61,0
5570254,27,Private,Yr5t6,Absent,Farming,110499.57,Male,0,48,Guatemala,0,0,355,19.64,0
5577857,37,Private,College,Married,Executive,51634.23,Male,0,60,UnitedStates,0,1,356,20.48,0
5577907,48,SelfEmp,College,Married,Sales,26291.84,Male,0,38,UnitedStates,1498,1,356,105.87,0
5583018,23,PSFederal,College,Absent,Military,104833.65,Male,0,40,UnitedStates,0,0,356,15,0
5583524,50,Private,College,Divorced,Repair,5918.22,Male,0,22,UnitedStates,0,0,357,0.75,0
5584507,68,Private,HSgrad,Married,Cleaner,18759.1,Male,0,45,UnitedStates,3044,1,358,17.43,0
5584551,43,Private,HSgrad,Married,Repair,263647.11,Female,0,42,UnitedStates,13944,1,358,41.64,0
5585013,40,PSLocal,HSgrad,Married,Service,96688.71,Male,0,40,UnitedStates,0,0,359,1.29,0
5586645,18,Private,College,Absent,Service,149844.73,Male,0,16,UnitedStates,0,0,360,0.89,0
5592627,44,Private,College,Married,Sales,50115.03,Male,0,60,UnitedStates,0,0,362,79,0
